Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
2,focus,2026-03-30 20:53:12,172483,25922,3623,2143,1679,2739,1796,1383
2,focus,2026-03-30 20:53:13,69799,11918,1387,7790,2646,3337,3025,1631
2,focus,2026-03-30 20:53:14,337919,221688,11513,5800,7772,13094,6615,8340
2,focus,2026-03-30 20:53:15,16787,49826,5055,756,1421,2456,1315,1184
2,focus,2026-03-30 20:53:16,438815,54181,5559,1698,6198,13202,4409,3325
2,focus,2026-03-30 20:53:17,1837365,202928,29534,21305,6447,16432,4291,3805
2,focus,2026-03-30 20:53:18,880963,56059,17522,14070,1733,5850,11622,1946
2,focus,2026-03-30 20:53:19,170864,47027,30491,2630,6862,11590,7716,5940
2,focus,2026-03-30 20:53:20,246336,26174,1934,1273,1171,1934,3209,1637
2,focus,2026-03-30 20:53:21,881606,77784,14652,12287,3235,15894,12878,9292
2,focus,2026-03-30 20:53:22,91231,64917,5884,2138,1148,2505,1444,1379
2,focus,2026-03-30 20:53:23,100339,17129,8759,2568,3387,2630,1664,993
2,focus,2026-03-30 20:53:24,1224472,75412,4613,13822,3460,12556,16450,4002
2,focus,2026-03-30 20:53:25,2053923,795092,124472,81077,23137,40550,31891,12274
2,focus,2026-03-30 20:53:26,122069,11060,2541,940,783,1725,2820,2219
2,focus,2026-03-30 20:53:27,331449,8479,34817,7098,1040,3766,3199,1730
2,focus,2026-03-30 20:53:28,497907,209201,85110,27116,26397,30813,23302,38018
2,focus,2026-03-30 20:53:29,1069849,181585,306528,83257,20195,30330,26973,24170
2,focus,2026-03-30 20:53:30,878998,34275,54505,13800,12852,13466,5142,7732
2,focus,2026-03-30 20:53:31,550404,439029,14938,36998,87657,47884,21613,24460
2,focus,2026-03-30 20:53:32,124420,68626,20717,5764,6498,11184,8807,2071
2,focus,2026-03-30 20:53:33,148858,230973,80516,23541,10132,10696,8685,10794
2,focus,2026-03-30 20:53:34,199567,248154,178316,68803,18902,51633,25123,9395
2,focus,2026-03-30 20:53:35,868580,443215,188013,25619,13372,24111,25571,18641
2,focus,2026-03-30 20:53:36,2888770,149811,124250,165892,36537,80773,39772,29396
2,focus,2026-03-30 20:53:37,1377668,1067500,120807,27209,32238,51379,36989,13543
2,focus,2026-03-30 20:53:38,1091514,100102,22834,10424,4317,11951,13153,8346
2,focus,2026-03-30 20:53:39,2150145,419480,46512,74808,75875,69571,33437,66963
2,focus,2026-03-30 20:53:40,1942014,133131,17591,141357,19826,69936,36108,10227
