Person_ID,Mind_State,Timestamp,Delta,Theta,Low_Alpha,High_Alpha,Low_Beta,High_Beta,Low_Gamma,Mid_Gamma
4,relax,2026-04-03 11:24:10,774590,590727,521134,82675,21084,47805,36551,10439
4,relax,2026-04-03 11:24:11,656586,520131,174491,21605,31917,20244,30496,6517
4,relax,2026-04-03 11:24:12,1815914,674840,94846,48225,17530,47439,27269,15880
4,relax,2026-04-03 11:24:13,67750,14950,1292,2261,6524,1881,1721,561
4,relax,2026-04-03 11:24:14,23586,30851,1315,4346,4133,2232,552,351
4,relax,2026-04-03 11:24:15,365681,246264,52308,26533,20350,36556,35658,17666
4,relax,2026-04-03 11:24:16,747831,373065,16194,71143,21379,35541,29961,9567
4,relax,2026-04-03 11:24:17,119754,12727,9139,5306,5875,2211,1640,590
4,relax,2026-04-03 11:24:18,574479,151036,29481,34137,13372,10907,10466,5995
4,relax,2026-04-03 11:24:19,1349558,202230,63451,21152,56400,58511,22156,20905
4,relax,2026-04-03 11:24:20,730392,18484,18697,12805,7172,5057,4980,4639
4,relax,2026-04-03 11:24:21,1223365,375724,7973,24648,4347,9841,4514,3389
4,relax,2026-04-03 11:24:22,649471,112414,7735,7922,10471,9600,6191,5616
4,relax,2026-04-03 11:24:23,1611158,858833,117535,19088,101133,22388,30208,17560
4,relax,2026-04-03 11:24:23,2258388,295866,159246,36655,16024,40235,32437,8153
4,relax,2026-04-03 11:24:24,486267,245515,63015,47121,19811,22045,20721,11251
4,relax,2026-04-03 11:24:25,369563,31717,11205,24962,5906,5261,11544,2461
4,relax,2026-04-03 11:24:26,627628,35283,7858,21382,6503,10066,7592,1831
4,relax,2026-04-03 11:24:27,1057852,157951,23815,30857,10122,43999,13939,15833
4,relax,2026-04-03 11:24:28,638286,81456,34854,36783,21909,44503,21337,23277
4,relax,2026-04-03 11:24:29,1061853,242246,7946,17055,15601,8201,8166,7866
4,relax,2026-04-03 11:24:30,1395728,430737,33690,17737,55452,9513,23057,5234
4,relax,2026-04-03 11:24:31,1888892,338801,55358,60202,67633,39228,17382,24731
4,relax,2026-04-03 11:24:32,501307,429878,7942,12868,24735,17920,13584,18413
4,relax,2026-04-03 11:24:33,2405876,749291,60139,36976,39271,21355,23588,14032
4,relax,2026-04-03 11:24:34,277923,138346,15490,5622,23231,7615,5426,4570
